step,loss
2580,1.9912190437316895
2590,2.1434147357940674
2600,1.8312181234359741
2610,2.1157267093658447
2620,2.446108102798462
2630,1.968266248703003
2640,2.404258966445923
2650,1.617783546447754
2660,2.5895562171936035
2670,1.800082802772522
2680,1.9500079154968262
2690,2.415045738220215
2700,1.722277283668518
2710,1.7726372480392456
2720,1.424705982208252
2730,2.2551517486572266
2740,1.5343049764633179
2750,2.3983049392700195
2760,1.6308656930923462
2770,1.9577224254608154
2780,2.0321455001831055
2790,2.4070122241973877
2800,1.9518132209777832
2810,2.09501051902771
2820,1.6986684799194336
2830,2.040682554244995
2840,2.2875969409942627
2850,2.0688793659210205
2860,1.716977596282959
2870,1.7711379528045654
2880,2.2189362049102783
2890,2.65791654586792
2900,1.8754445314407349
2910,2.358743906021118
2920,1.5660454034805298
2930,1.88857901096344
2940,1.644466519355774
2950,1.9616841077804565
2960,2.154766082763672
2970,1.2338815927505493
2980,1.8884862661361694
2990,1.9792026281356812
3000,2.1105027198791504
3010,2.3750929832458496
3020,2.0451364517211914
3030,1.9753315448760986
3040,1.9315118789672852
3050,2.134885787963867
3060,1.587156891822815
3070,2.1164450645446777
3080,1.8459645509719849
3090,2.178454637527466
3100,1.882680058479309
3110,1.9454634189605713
3120,2.2742226123809814
3130,2.3640477657318115
3140,1.8630926609039307
3150,2.1454544067382812
3160,1.6732416152954102
3170,1.713340401649475
3180,1.8044377565383911
3190,1.4844553470611572
3200,1.3714979887008667
3210,2.0258948802948
3220,1.7992117404937744
3230,1.7377632856369019
3240,1.8620045185089111
3250,2.3746531009674072
3260,3.532194137573242
3270,1.6564819812774658
3280,1.6719281673431396
3290,2.016798257827759
3300,2.1974825859069824
3310,1.8410402536392212
3320,1.5782033205032349
3330,1.8462722301483154
3340,2.057713270187378
3350,1.698272943496704
3360,1.9712821245193481
3370,1.742826223373413
3380,1.9157778024673462
3390,1.8147624731063843
3400,1.6323548555374146
3410,1.3232771158218384
3420,1.881058692932129
3430,1.815963864326477
3440,2.006924867630005
3450,1.7233569622039795
3460,2.4664974212646484
3470,1.5083329677581787
3480,1.6555429697036743
3490,1.8502436876296997
3500,1.9144952297210693
3510,1.856162428855896
3520,1.6087465286254883
3530,1.50579833984375
3540,2.146085023880005
3550,2.230745553970337
3560,1.778985619544983
3570,1.8351556062698364
3580,1.5612314939498901
3590,1.6558424234390259
3600,1.8182721138000488
3610,1.4804257154464722
3620,1.5975141525268555
3630,1.3690783977508545
3640,2.203054666519165
3650,1.941920280456543
3660,1.731656551361084
3670,1.848677396774292
3680,1.2647579908370972
3690,1.6456444263458252
3700,1.573292851448059
3710,1.6992219686508179
3720,2.048130989074707
3730,1.7989815473556519
3740,1.9023874998092651
3750,1.5644991397857666
3760,2.203359603881836
3770,1.1539742946624756
3780,1.8593554496765137
3790,1.3219479322433472
3800,2.3151309490203857
3810,1.7101716995239258
3820,1.5198320150375366
3830,1.850592017173767
3840,1.7705268859863281
3850,1.801621675491333
3860,2.033064365386963
3870,1.5214660167694092
3880,1.7204033136367798
3890,1.7981821298599243
3900,1.9687049388885498
3910,1.4274078607559204
3920,2.0842514038085938
3930,1.7411093711853027
3940,1.5891870260238647
3950,1.4762758016586304
3960,1.8035404682159424
3970,1.2261452674865723
3980,1.9752421379089355
3990,1.5555572509765625
4000,1.6679513454437256
4010,1.8933342695236206
4020,1.593261480331421
4030,2.1753480434417725
4040,2.0371017456054688
4050,1.6968883275985718
4060,1.762094259262085
4070,1.634185552597046
4080,1.3363415002822876
4090,1.4136812686920166
4100,1.568220615386963
4110,1.8676674365997314
4120,1.2527740001678467
4130,1.4595108032226562
4140,2.095128059387207
4150,1.6727941036224365
4160,1.6368550062179565
4170,1.505143165588379
4180,1.5354595184326172
4190,1.8113547563552856
4200,1.575730800628662
4210,1.846122145652771
4220,1.7539337873458862
4230,1.5634669065475464
4240,1.9039040803909302
4250,1.40268874168396
4260,1.8516969680786133
4270,2.0697386264801025
4280,1.9236212968826294
4290,1.739461064338684
4300,1.8179025650024414
4310,1.738187551498413
4320,1.4435967206954956
4330,1.2163326740264893
4340,1.5086805820465088
4350,1.7702184915542603
4360,1.4360761642456055
4370,1.4405629634857178
4380,1.6679389476776123
4390,1.492732286453247
4400,1.565295934677124
4410,1.4812642335891724
4420,1.757223129272461
4430,1.4954687356948853
4440,1.5336523056030273
4450,1.7419921159744263
4460,1.6772044897079468
4470,1.3768059015274048
4480,1.4149290323257446
4490,1.3835458755493164
4500,1.408267855644226
4510,1.6283403635025024
4520,1.7160544395446777
4530,1.581634759902954
4540,1.4243183135986328
4550,1.5857149362564087
4560,1.7868342399597168
4570,1.9778847694396973
4580,1.7600300312042236
4590,1.4111225605010986
4600,1.9904422760009766
4610,1.7979414463043213
4620,1.6542940139770508
4630,1.6315436363220215
4640,1.354146957397461
4650,1.3464075326919556
4660,1.7067490816116333
4670,1.5740773677825928
4680,1.5008972883224487
4690,1.5264842510223389
4700,2.1222236156463623
4710,1.7471544742584229
4720,1.4069751501083374
4730,1.4992684125900269
4740,1.4186623096466064
4750,1.446871280670166
4760,1.1348145008087158
4770,1.5792052745819092
4780,1.470215082168579
4790,1.7267986536026
4800,1.796940565109253
4810,1.0761404037475586
4820,1.1406481266021729
4830,0.9846728444099426
4840,1.1710642576217651
4850,1.2557244300842285
4860,1.462913990020752
4870,1.4337998628616333
4880,1.3423513174057007
4890,1.4453999996185303
4900,1.3320907354354858
4910,1.7792567014694214
4920,1.706478476524353
4930,1.1782630681991577
4940,1.3777247667312622
4950,1.2997710704803467
4960,1.1411041021347046
4970,1.393363118171692
4980,1.4895970821380615
4990,1.2592096328735352
5000,1.4086371660232544
5010,1.5072096586227417
5020,1.4577205181121826
5030,1.582287311553955
5040,1.6720502376556396
5050,1.1148136854171753
5060,1.0602980852127075
5070,1.667640209197998
5080,1.1230181455612183
5090,1.6007944345474243
5100,1.2652640342712402
5110,1.471591830253601
5120,1.3770790100097656
5130,1.3634366989135742
5140,1.4671918153762817
5150,1.47196626663208
5160,1.8491541147232056
5170,1.2267850637435913
5180,1.3473961353302002
5190,1.3394590616226196
5200,1.3341292142868042
5210,1.525469422340393
5220,1.5781131982803345
5230,1.048730731010437
5240,1.391574740409851
5250,1.4508470296859741
5260,1.5635443925857544
5270,1.3928438425064087
5280,1.2660800218582153
5290,1.1939241886138916
5300,1.4735360145568848
5310,1.1907825469970703
5320,1.333494782447815
5330,1.2702099084854126
5340,1.268153190612793
5350,1.5451545715332031
5360,0.9685510396957397
5370,1.3387788534164429
5380,1.3927699327468872
5390,1.61185622215271
5400,1.4977028369903564
5410,1.22995126247406
5420,0.9591572880744934
5430,1.1575140953063965
5440,1.466115951538086
5450,1.3396660089492798
5460,1.2244964838027954
5470,1.5938105583190918
5480,1.1236039400100708
5490,1.3195232152938843
5500,1.2123712301254272
5510,1.6662927865982056
5520,1.3384130001068115
5530,1.1029469966888428
5540,1.14573073387146
5550,1.4240214824676514
5560,1.2578593492507935
5570,1.2184438705444336
5580,1.2676584720611572
5590,1.3281766176223755
5600,1.4536628723144531
5610,3.058366537094116
5620,1.1905840635299683
5630,1.2943902015686035
5640,1.2567389011383057
5650,1.6858391761779785
5660,1.088287353515625
5670,1.0770901441574097
5680,1.296855092048645
5690,1.4704235792160034
5700,0.913245677947998
5710,1.4185608625411987
5720,1.3140181303024292
5730,1.546266794204712
5740,1.5833853483200073
5750,1.0057636499404907
5760,1.3031293153762817
5770,1.1110656261444092
5780,1.2739800214767456
5790,2.0469610691070557
5800,1.271371841430664
5810,1.1400660276412964
5820,1.2526737451553345
5830,1.3771122694015503
5840,1.6316478252410889
5850,1.116105079650879
5860,0.9987092614173889
5870,1.4013134241104126
5880,1.183971881866455
5890,1.2631582021713257
5900,1.070956826210022
5910,1.1997419595718384
5920,1.362113356590271
5930,1.1469943523406982
5940,1.2972854375839233
5950,1.1992137432098389
5960,1.0227223634719849
5970,0.9427475333213806
5980,1.137159824371338
5990,1.505537986755371
6000,1.7024798393249512
6010,1.142829179763794
6020,1.0896798372268677
6030,1.1528249979019165
6040,1.2590391635894775
6050,0.8809422850608826
6060,1.237480640411377
6070,1.3296351432800293
6080,1.2182068824768066
6090,0.9244341254234314
6100,0.9999191761016846
6110,1.0378338098526
6120,1.059315800666809
6130,1.1932392120361328
6140,1.1410305500030518
6150,1.736487627029419
6160,0.7345588207244873
6170,1.578587293624878
6180,1.3987767696380615
6190,1.499029278755188
6200,0.9407219886779785
6210,1.234713077545166
6220,2.918201208114624
6230,1.1620069742202759
6240,1.0598268508911133
6250,1.2122231721878052
6260,1.2100672721862793
6270,1.2187080383300781
6280,0.944252073764801
6290,1.2105371952056885
6300,1.1261225938796997
6310,1.1812255382537842
6320,1.1256051063537598
6330,1.023855447769165
6340,1.1823674440383911
6350,1.0847493410110474
6360,1.0130211114883423
6370,0.9419717788696289
6380,1.2914483547210693
6390,1.2554750442504883
6400,1.144902229309082
6410,1.3468843698501587
6420,1.0729267597198486
6430,1.1835591793060303
6440,1.2114739418029785
6450,1.1969400644302368
6460,0.967578113079071
6470,1.1093478202819824
6480,1.1060372591018677
6490,1.1344683170318604
6500,1.0987204313278198
6510,1.1115875244140625
6520,3.5430612564086914
6530,1.4305391311645508
6540,1.0652166604995728
6550,1.297247290611267
6560,1.1381551027297974
6570,1.476084589958191
6580,1.0139236450195312
6590,0.865781843662262
6600,1.4374876022338867
6610,1.19721519947052
6620,1.0858829021453857
6630,0.8159746527671814
6640,1.1719661951065063
6650,0.9319924712181091
6660,1.1137527227401733
6670,0.7881383895874023
6680,0.9897676706314087
6690,1.1117339134216309
6700,1.0942409038543701
6710,1.308035135269165
6720,1.2356514930725098
6730,1.114851951599121
6740,0.9393641948699951
6750,1.0078271627426147
6760,1.035325527191162
6770,1.1158403158187866
6780,0.7811405062675476
6790,1.0221260786056519
6800,1.1601539850234985
6810,1.106532335281372
6820,0.9908528327941895
6830,0.9643265008926392
6840,0.8800368905067444
6850,0.9583824872970581
6860,0.9806482195854187
6870,1.048786997795105
6880,1.051962971687317
6890,1.2735008001327515
6900,1.2744622230529785
6910,1.1719633340835571
6920,1.3774665594100952
6930,1.1498101949691772
6940,0.8250489830970764
6950,0.7322777509689331
6960,1.2276122570037842
6970,1.1278265714645386
6980,1.0533690452575684
6990,1.061018466949463
7000,0.9821365475654602
7010,1.0495446920394897
7020,0.9063314199447632
7030,0.9365440607070923
7040,0.8529679179191589
7050,0.8920357823371887
7060,1.9439834356307983
7070,0.9538503885269165
7080,1.2578628063201904
7090,1.2166988849639893
7100,1.2227768898010254
7110,1.3503228425979614
7120,0.8818695545196533
7130,1.0803371667861938
7140,1.0637468099594116
7150,0.9098476767539978
7160,1.155554175376892
7170,0.9049394130706787
7180,0.8583663702011108
7190,0.7623542547225952
7200,0.8909544348716736
7210,0.9975475072860718
7220,1.083148717880249
7230,0.6097404956817627
7240,1.4819546937942505
7250,1.0939757823944092
7260,0.7248163223266602
7270,1.2637279033660889
7280,1.3420857191085815
7290,1.062315583229065
7300,0.8740601539611816
7310,1.2745836973190308
7320,1.1345888376235962
7330,0.834577202796936
7340,0.8969538807868958
7350,0.714905858039856
7360,0.8282684683799744
7370,0.8959274888038635
7380,0.7703189253807068
7390,1.0042262077331543
7400,0.9256446361541748
7410,0.9889128804206848
7420,1.1576569080352783
7430,1.0860525369644165
7440,1.109508752822876
7450,0.6992869973182678
7460,0.9954952597618103
7470,1.0093684196472168
7480,0.9982319474220276
7490,1.0249801874160767
7500,1.0915266275405884
7510,0.9755659699440002
7520,0.9260406494140625
7530,0.7645700573921204
7540,0.9325290322303772
7550,0.8956506252288818
7560,0.8518443703651428
7570,1.0250345468521118
7580,0.9491745829582214
7590,0.7122867703437805
7600,0.8456951975822449
7610,1.0698541402816772
7620,1.1663485765457153
7630,1.0372899770736694
7640,1.0615363121032715
7650,0.9342280030250549
7660,1.0109230279922485
7670,1.054264783859253
7680,0.7901330590248108
7690,0.7625000476837158
7700,0.9363514184951782
7710,0.8260053396224976
7720,0.8940067291259766
7730,0.9558290243148804
7740,0.8977429270744324
7750,0.9536120891571045
7760,0.8533751368522644
7770,0.8142029047012329
7780,0.8222464323043823
7790,1.0706323385238647
7800,0.9210384488105774
7810,1.0438953638076782
7820,1.1463690996170044
7830,0.925598680973053
7840,0.9323775172233582
7850,0.840624988079071
7860,0.8545283079147339
7870,0.825725793838501
7880,0.8438751697540283
7890,0.7032862901687622
7900,0.9951086044311523
7910,0.8189095258712769
7920,0.7334843873977661
7930,0.928812563419342
7940,0.8091023564338684
7950,0.790611982345581
7960,0.8965549468994141
7970,1.151563286781311
7980,1.0019890069961548
7990,1.04581618309021
8000,1.037156343460083
8010,1.0328989028930664
8020,0.9496632814407349
8030,0.8596052527427673
8040,0.8575283288955688
8050,0.9231734871864319
8060,0.973012387752533
8070,0.7672662734985352
8080,0.9537292718887329
8090,0.7100286483764648
8100,0.8819966316223145
8110,0.7806750535964966
8120,0.7483829259872437
8130,0.6300944685935974
8140,0.8725590109825134
8150,3.4177472591400146
8160,0.8518332839012146
8170,0.7677145600318909
8180,0.8369461297988892
8190,0.8412819504737854
8200,1.1880922317504883
8210,0.5581513047218323
8220,0.7838448286056519
8230,0.8597299456596375
8240,0.7975595593452454
8250,0.8972979784011841
8260,0.7816684246063232
8270,0.8495618104934692
8280,0.6733332872390747
8290,0.6322477459907532
8300,0.6266415119171143
8310,0.8491280674934387
8320,0.7706727981567383
8330,1.4677156209945679
8340,0.6409372687339783
8350,0.882064938545227
8360,0.8502206802368164
8370,0.7381601333618164
8380,0.8207266330718994
8390,0.6508533954620361
8400,0.801030158996582
8410,0.7761029005050659
8420,0.7017726302146912
8430,0.6543975472450256
8440,0.6208243370056152
8450,0.7402698397636414
8460,0.8086851239204407
8470,0.7709951996803284
8480,0.6324034333229065
8490,0.47129520773887634
8500,0.7005306482315063
8510,0.7486945986747742
8520,0.7648886442184448
8530,0.8107694983482361
8540,0.986132025718689
8550,0.8953449726104736
8560,0.7763833999633789
8570,0.7210099697113037
8580,0.6782776713371277
8590,0.6771578192710876
8600,0.7935677170753479
8610,0.8545811176300049
8620,0.8166525363922119
8630,0.8056565523147583
8640,0.8535597920417786
8650,0.5747382044792175
8660,0.6292015314102173
8670,0.7876112461090088
8680,0.7578549385070801
8690,1.0766355991363525
8700,0.7164965271949768
8710,0.787011444568634
8720,0.7144632339477539
8730,0.9498447775840759
8740,0.738181471824646
8750,0.7885880470275879
8760,0.9120425581932068
8770,0.8890069127082825
8780,0.7143859267234802
8790,0.6188570857048035
8800,0.5940402150154114
8810,0.7568883299827576
8820,0.5708043575286865
8830,0.7029930353164673
8840,0.5656477212905884
8850,0.7916454076766968
8860,0.6552112102508545
8870,0.6055976152420044
8880,0.8962106704711914
8890,0.7177151441574097
8900,0.8078516125679016
8910,0.7466855049133301
8920,0.6347622871398926
8930,0.8124016523361206
8940,0.7131696939468384
8950,1.685752034187317
8960,0.8324107527732849
8970,0.8300563097000122
8980,0.7060952186584473
8990,0.7787015438079834
9000,0.6220195889472961
9010,0.756259560585022
9020,0.8081403970718384
9030,0.5960978269577026
9040,0.5722797513008118
9050,0.6001614332199097
9060,0.7221924662590027
9070,0.679024875164032
9080,0.5830226540565491
9090,0.7565632462501526
9100,0.8107067346572876
9110,0.8100929856300354
9120,0.7082241773605347
9130,0.5500444173812866
9140,0.6853136420249939
9150,0.6949324011802673
9160,0.6350434422492981
9170,0.7541304230690002
9180,0.6575032472610474
9190,0.6432504057884216
9200,0.6330096125602722
9210,0.6474837064743042
9220,0.5580309629440308
9230,0.6150549650192261
9240,0.8652536869049072
9250,0.7991561889648438
9260,0.6548426151275635
9270,0.6202489137649536
9280,0.6000645160675049
9290,0.7123507261276245
9300,0.8184456825256348
9310,0.63011234998703
9320,0.6968796849250793
9330,0.6776236891746521
9340,0.6879239678382874
9350,0.5603272318840027
9360,0.5509418845176697
9370,0.5513145327568054
9380,0.5758465528488159
9390,0.6203874349594116
9400,0.5290800333023071
9410,0.6560320854187012
9420,0.6966813802719116
9430,0.8800790309906006
9440,0.6777790784835815
9450,0.6153176426887512
9460,0.660454273223877
9470,0.7556514143943787
9480,0.6416709423065186
9490,0.6486257910728455
9500,0.6542531251907349
9510,0.6403153538703918
9520,0.5789477229118347
9530,0.5800485014915466
9540,0.6859728693962097
9550,0.5701218247413635
9560,0.5715143084526062
9570,0.5050438046455383
9580,0.5744382739067078
9590,0.5510698556900024
9600,0.8091031312942505
9610,0.8218463659286499
9620,0.5567904710769653
9630,0.8378307819366455
9640,0.6309981346130371
9650,0.55132657289505
9660,0.4716133773326874
9670,0.5834933519363403
9680,0.5589072108268738
9690,0.6492826342582703
9700,0.5767176747322083
9710,0.547238290309906
9720,0.6246189475059509
9730,0.5174751877784729
9740,0.4761890470981598
9750,0.6326162219047546
9760,0.6838228106498718
9770,0.5083708763122559
9780,0.541290283203125
9790,0.6539350152015686
9800,0.8311447501182556
9810,0.5957807898521423
9820,0.6883928775787354
9830,0.5832329392433167
9840,0.4943653643131256
9850,0.49508556723594666
9860,0.7269703149795532
9870,0.5529596209526062
9880,0.4932872951030731
9890,0.5717399716377258
9900,0.6315500736236572
9910,0.5860602259635925
9920,0.5367681980133057
9930,0.5687642693519592
9940,0.5334179401397705
9950,0.449982225894928
9960,0.6236299276351929
9970,0.605807900428772
9980,0.5410004258155823
9990,0.7119404077529907
10000,0.7395735383033752
10010,0.48540791869163513
10020,0.6515972018241882
10030,0.5569252371788025
10040,0.4857017993927002
10050,0.5443817377090454
10060,0.47300663590431213
10070,0.43758732080459595
10080,0.43249642848968506
10090,0.5727216601371765
10100,0.5182874202728271
10110,0.45993953943252563
10120,0.49037352204322815
10130,0.4815186858177185
10140,4.98304557800293
10150,0.948879599571228
10160,0.5297035574913025
10170,0.6960089802742004
10180,0.7183689475059509
10190,0.5087100863456726
10200,0.5181443691253662
10210,0.5950675010681152
10220,0.5172514319419861
10230,0.6400169134140015
10240,0.42213067412376404
10250,0.4972270727157593
10260,0.5127062797546387
10270,0.4698229730129242
10280,0.49129870533943176
10290,0.43101054430007935
10300,0.3649430572986603
10310,0.473511666059494
10320,0.5832910537719727
10330,0.5862919688224792
10340,0.5039118528366089
10350,0.5083078742027283
10360,0.5492242574691772
10370,0.467486172914505
10380,0.49094685912132263
10390,0.4920155107975006
10400,0.5998056530952454
10410,0.5840933322906494
10420,0.49645528197288513
10430,0.3550261855125427
10440,0.47319886088371277
10450,0.4270591735839844
10460,0.45956847071647644
10470,0.426572322845459
10480,0.40533772110939026
10490,0.4528234601020813
10500,0.5239794850349426
10510,0.6567614078521729
10520,0.4939746558666229
10530,0.5827224254608154
10540,0.5196716785430908
10550,0.5383050441741943
10560,0.3742695152759552
10570,0.4726811349391937
10580,0.45234137773513794
10590,0.5816159844398499
10600,0.5140974521636963
10610,0.45300084352493286
10620,0.38081708550453186
10630,0.5819138288497925
10640,0.5275460481643677
10650,0.38934919238090515
10660,0.3591615855693817
10670,0.4467668831348419
10680,1.0485455989837646
10690,0.5618014931678772
10700,0.5498267412185669
10710,0.5620801448822021
10720,0.5204744338989258
10730,0.4999288022518158
10740,0.5443126559257507
10750,0.6222338080406189
10760,0.4630489945411682
10770,0.48467496037483215
10780,0.3988131880760193
10790,0.5356866121292114
10800,0.5096218585968018
10810,0.3814428746700287
10820,0.4500584006309509
10830,0.41223829984664917
10840,0.46915167570114136
10850,0.4614158272743225
10860,0.5301122665405273
10870,0.49744948744773865
10880,0.4487016499042511
10890,0.5809440016746521
10900,0.44146183133125305
10910,0.41082286834716797
10920,0.509080171585083
10930,0.4541270136833191
10940,0.47477421164512634
10950,0.4485432803630829
10960,0.5013266205787659
10970,0.47649085521698
10980,0.5002566576004028
10990,0.4649837017059326
11000,0.41234442591667175
11010,0.4325699210166931
11020,0.4962870180606842
11030,0.4488498568534851
11040,0.4058041274547577
11050,0.5011404752731323
11060,0.4809337258338928
11070,0.41496139764785767
11080,0.46156492829322815
11090,0.4860728085041046
11100,0.34446030855178833
11110,0.40710991621017456
11120,0.4093035161495209
11130,0.4178280234336853
11140,0.39785292744636536
11150,0.3938487470149994
11160,0.372868150472641
11170,0.3689587414264679
11180,0.41805145144462585
11190,0.3981151282787323
11200,0.34174975752830505
11210,0.4029904901981354
11220,0.4396030306816101
11230,0.524871289730072
11240,0.4691402018070221
11250,0.47789186239242554
11260,0.415679007768631
11270,0.5332151055335999
11280,0.39902669191360474
11290,0.3150189220905304
11300,0.42047354578971863
11310,0.2834145724773407
11320,0.40533843636512756
11330,0.4458264112472534
11340,0.3968357443809509
11350,0.3743371367454529
11360,0.29647037386894226
11370,0.39624154567718506
11380,0.40593433380126953
11390,0.3946741819381714
11400,0.41464313864707947
11410,0.4586203992366791
11420,0.4166848659515381
11430,0.35823601484298706
11440,0.46311530470848083
11450,0.3834834396839142
11460,0.5114592909812927
11470,0.43257883191108704
11480,0.37464383244514465
11490,0.3390301465988159
11500,0.3680652976036072
11510,0.4096761643886566
11520,0.34700727462768555
11530,0.3867698907852173
11540,0.3465020954608917
11550,0.3390243351459503
11560,0.38149628043174744
11570,0.3245490491390228
11580,0.35487356781959534
11590,0.3625848889350891
11600,0.36567822098731995
11610,0.47639012336730957
11620,0.3431524932384491
11630,0.3814000189304352
11640,0.3166908621788025
11650,0.4342321455478668
11660,0.2867085635662079
11670,0.3086478114128113
11680,0.4057786762714386
11690,0.3427121937274933
11700,0.3744891881942749
11710,0.3877023458480835
11720,0.3883495628833771
11730,0.2972363233566284
11740,0.37037894129753113
11750,0.3946928381919861
11760,0.4372837543487549
11770,2.763977289199829
11780,0.4208142161369324
11790,0.4196316599845886
11800,0.32873964309692383
11810,0.3988858759403229
11820,0.42413797974586487
11830,0.3013877272605896
11840,0.37249600887298584
11850,0.27442580461502075
11860,0.3864373564720154
11870,0.3075927793979645
11880,0.3388144373893738
11890,0.2976685166358948
11900,0.32860180735588074
11910,0.32905903458595276
11920,0.3535371720790863
11930,0.3697211444377899
11940,0.33409178256988525
11950,0.3960588872432709
11960,0.37158912420272827
11970,0.35964053869247437
11980,0.3287331759929657
