[init] compiling model with torch.compile...
[init] model compiled, starting data generator...
[train] starting training loop, 150000 micro-steps
step  3860 | loss 2.0331 | lr 5.38e-04 | 49528 tok/s
step  3870 | loss 1.5215 | lr 5.37e-04 | 49535 tok/s
step  3880 | loss 1.7204 | lr 5.37e-04 | 49538 tok/s
step  3890 | loss 1.7982 | lr 5.36e-04 | 49541 tok/s
step  3900 | loss 1.9687 | lr 5.36e-04 | 49534 tok/s
step  3910 | loss 1.4274 | lr 5.36e-04 | 49530 tok/s
step  3920 | loss 2.0843 | lr 5.35e-04 | 49530 tok/s
step  3930 | loss 1.7411 | lr 5.35e-04 | 49533 tok/s
step  3940 | loss 1.5892 | lr 5.34e-04 | 49536 tok/s
step  3950 | loss 1.4763 | lr 5.34e-04 | 49518 tok/s
step  3960 | loss 1.8035 | lr 5.34e-04 | 49530 tok/s
step  3970 | loss 1.2261 | lr 5.33e-04 | 49532 tok/s
step  3980 | loss 1.9752 | lr 5.33e-04 | 49530 tok/s
[data] epoch 21 complete, starting epoch 22
step  3990 | loss 1.5556 | lr 5.33e-04 | 42358 tok/s
step  4000 | loss 1.6680 | lr 5.32e-04 | 49531 tok/s
step  4010 | loss 1.8933 | lr 5.32e-04 | 49530 tok/s
step  4020 | loss 1.5933 | lr 5.31e-04 | 49529 tok/s
step  4030 | loss 2.1753 | lr 5.31e-04 | 49530 tok/s
step  4040 | loss 2.0371 | lr 5.31e-04 | 49529 tok/s
step  4050 | loss 1.6969 | lr 5.30e-04 | 49529 tok/s
step  4060 | loss 1.7621 | lr 5.30e-04 | 49531 tok/s
step  4070 | loss 1.6342 | lr 5.29e-04 | 49539 tok/s
step  4080 | loss 1.3363 | lr 5.29e-04 | 49539 tok/s
step  4090 | loss 1.4137 | lr 5.29e-04 | 49539 tok/s
step  4100 | loss 1.5682 | lr 5.28e-04 | 49532 tok/s
step  4110 | loss 1.8677 | lr 5.28e-04 | 49529 tok/s
step  4120 | loss 1.2528 | lr 5.27e-04 | 49535 tok/s
step  4130 | loss 1.4595 | lr 5.27e-04 | 49538 tok/s
step  4140 | loss 2.0951 | lr 5.27e-04 | 49538 tok/s
step  4150 | loss 1.6728 | lr 5.26e-04 | 49536 tok/s
step  4160 | loss 1.6369 | lr 5.26e-04 | 49538 tok/s
[data] epoch 22 complete, starting epoch 23
step  4170 | loss 1.5051 | lr 5.25e-04 | 42750 tok/s
step  4180 | loss 1.5355 | lr 5.25e-04 | 49460 tok/s
step  4190 | loss 1.8114 | lr 5.24e-04 | 49532 tok/s
step  4200 | loss 1.5757 | lr 5.24e-04 | 49530 tok/s
step  4210 | loss 1.8461 | lr 5.24e-04 | 49531 tok/s
step  4220 | loss 1.7539 | lr 5.23e-04 | 49527 tok/s
step  4230 | loss 1.5635 | lr 5.23e-04 | 49527 tok/s
step  4240 | loss 1.9039 | lr 5.22e-04 | 49528 tok/s
step  4250 | loss 1.4027 | lr 5.22e-04 | 49529 tok/s
step  4260 | loss 1.8517 | lr 5.22e-04 | 49533 tok/s
step  4270 | loss 2.0697 | lr 5.21e-04 | 49533 tok/s
step  4280 | loss 1.9236 | lr 5.21e-04 | 49534 tok/s
step  4290 | loss 1.7395 | lr 5.20e-04 | 49539 tok/s
step  4300 | loss 1.8179 | lr 5.20e-04 | 49534 tok/s
step  4310 | loss 1.7382 | lr 5.19e-04 | 49536 tok/s
step  4320 | loss 1.4436 | lr 5.19e-04 | 49534 tok/s
step  4330 | loss 1.2163 | lr 5.19e-04 | 49531 tok/s
step  4340 | loss 1.5087 | lr 5.18e-04 | 49531 tok/s
[data] epoch 23 complete, starting epoch 24
step  4350 | loss 1.7702 | lr 5.18e-04 | 42414 tok/s
step  4360 | loss 1.4361 | lr 5.17e-04 | 49533 tok/s
step  4370 | loss 1.4406 | lr 5.17e-04 | 49531 tok/s
step  4380 | loss 1.6679 | lr 5.17e-04 | 49531 tok/s
step  4390 | loss 1.4927 | lr 5.16e-04 | 49529 tok/s
step  4400 | loss 1.5653 | lr 5.16e-04 | 49526 tok/s
step  4410 | loss 1.4813 | lr 5.15e-04 | 49526 tok/s
step  4420 | loss 1.7572 | lr 5.15e-04 | 49524 tok/s
step  4430 | loss 1.4955 | lr 5.14e-04 | 49529 tok/s
step  4440 | loss 1.5337 | lr 5.14e-04 | 49529 tok/s
step  4450 | loss 1.7420 | lr 5.13e-04 | 49528 tok/s
step  4460 | loss 1.6772 | lr 5.13e-04 | 49532 tok/s
step  4470 | loss 1.3768 | lr 5.13e-04 | 49541 tok/s
step  4480 | loss 1.4149 | lr 5.12e-04 | 49541 tok/s
step  4490 | loss 1.3835 | lr 5.12e-04 | 49541 tok/s
step  4500 | loss 1.4083 | lr 5.11e-04 | 49539 tok/s
step  4510 | loss 1.6283 | lr 5.11e-04 | 49538 tok/s
step  4520 | loss 1.7161 | lr 5.10e-04 | 49539 tok/s
[data] epoch 24 complete, starting epoch 25
step  4530 | loss 1.5816 | lr 5.10e-04 | 42561 tok/s
step  4540 | loss 1.4243 | lr 5.10e-04 | 49534 tok/s
step  4550 | loss 1.5857 | lr 5.09e-04 | 49532 tok/s
step  4560 | loss 1.7868 | lr 5.09e-04 | 49534 tok/s
step  4570 | loss 1.9779 | lr 5.08e-04 | 49538 tok/s
step  4580 | loss 1.7600 | lr 5.08e-04 | 49534 tok/s
step  4590 | loss 1.4111 | lr 5.07e-04 | 49533 tok/s
step  4600 | loss 1.9904 | lr 5.07e-04 | 49530 tok/s
step  4610 | loss 1.7979 | lr 5.06e-04 | 49529 tok/s
step  4620 | loss 1.6543 | lr 5.06e-04 | 49532 tok/s
step  4630 | loss 1.6315 | lr 5.06e-04 | 49531 tok/s
step  4640 | loss 1.3541 | lr 5.05e-04 | 49531 tok/s
step  4650 | loss 1.3464 | lr 5.05e-04 | 49528 tok/s
step  4660 | loss 1.7067 | lr 5.04e-04 | 49460 tok/s
step  4670 | loss 1.5741 | lr 5.04e-04 | 49528 tok/s
step  4680 | loss 1.5009 | lr 5.03e-04 | 49535 tok/s
step  4690 | loss 1.5265 | lr 5.03e-04 | 49531 tok/s
step  4700 | loss 2.1222 | lr 5.02e-04 | 49532 tok/s
[data] epoch 25 complete, starting epoch 26
step  4710 | loss 1.7472 | lr 5.02e-04 | 42405 tok/s
step  4720 | loss 1.4070 | lr 5.01e-04 | 49533 tok/s
step  4730 | loss 1.4993 | lr 5.01e-04 | 49532 tok/s
step  4740 | loss 1.4187 | lr 5.00e-04 | 49534 tok/s
step  4750 | loss 1.4469 | lr 5.00e-04 | 49533 tok/s
step  4760 | loss 1.1348 | lr 5.00e-04 | 49532 tok/s
step  4770 | loss 1.5792 | lr 4.99e-04 | 49537 tok/s
step  4780 | loss 1.4702 | lr 4.99e-04 | 49532 tok/s
step  4790 | loss 1.7268 | lr 4.98e-04 | 49529 tok/s
step  4800 | loss 1.7969 | lr 4.98e-04 | 49530 tok/s
step  4810 | loss 1.0761 | lr 4.97e-04 | 49524 tok/s
step  4820 | loss 1.1406 | lr 4.97e-04 | 49524 tok/s
step  4830 | loss 0.9847 | lr 4.96e-04 | 49523 tok/s
step  4840 | loss 1.1711 | lr 4.96e-04 | 49526 tok/s
step  4850 | loss 1.2557 | lr 4.95e-04 | 49527 tok/s
step  4860 | loss 1.4629 | lr 4.95e-04 | 49524 tok/s
step  4870 | loss 1.4338 | lr 4.94e-04 | 49529 tok/s
step  4880 | loss 1.3424 | lr 4.94e-04 | 49528 tok/s
[data] epoch 26 complete, starting epoch 27
step  4890 | loss 1.4454 | lr 4.94e-04 | 42985 tok/s
step  4900 | loss 1.3321 | lr 4.93e-04 | 49531 tok/s
step  4910 | loss 1.7793 | lr 4.93e-04 | 49531 tok/s
step  4920 | loss 1.7065 | lr 4.92e-04 | 49537 tok/s
step  4930 | loss 1.1783 | lr 4.92e-04 | 49536 tok/s
step  4940 | loss 1.3777 | lr 4.91e-04 | 49527 tok/s
step  4950 | loss 1.2998 | lr 4.91e-04 | 49530 tok/s
step  4960 | loss 1.1411 | lr 4.90e-04 | 49528 tok/s
step  4970 | loss 1.3934 | lr 4.90e-04 | 49531 tok/s
step  4980 | loss 1.4896 | lr 4.89e-04 | 49529 tok/s
step  4990 | loss 1.2592 | lr 4.89e-04 | 49533 tok/s
step  5000 | loss 1.4086 | lr 4.88e-04 | 49532 tok/s
step  5010 | loss 1.5072 | lr 4.88e-04 | 49531 tok/s
step  5020 | loss 1.4577 | lr 4.87e-04 | 49531 tok/s
step  5030 | loss 1.5823 | lr 4.87e-04 | 49529 tok/s
step  5040 | loss 1.6721 | lr 4.86e-04 | 49525 tok/s
step  5050 | loss 1.1148 | lr 4.86e-04 | 49528 tok/s
step  5060 | loss 1.0603 | lr 4.85e-04 | 49524 tok/s
[data] epoch 27 complete, starting epoch 28
step  5070 | loss 1.6676 | lr 4.85e-04 | 42736 tok/s
step  5080 | loss 1.1230 | lr 4.84e-04 | 49529 tok/s
step  5090 | loss 1.6008 | lr 4.84e-04 | 49529 tok/s
step  5100 | loss 1.2653 | lr 4.83e-04 | 49531 tok/s
step  5110 | loss 1.4716 | lr 4.83e-04 | 49531 tok/s
step  5120 | loss 1.3771 | lr 4.82e-04 | 49457 tok/s
step  5130 | loss 1.3634 | lr 4.82e-04 | 49534 tok/s
step  5140 | loss 1.4672 | lr 4.81e-04 | 49532 tok/s
step  5150 | loss 1.4720 | lr 4.81e-04 | 49527 tok/s
step  5160 | loss 1.8492 | lr 4.80e-04 | 49535 tok/s
step  5170 | loss 1.2268 | lr 4.80e-04 | 49532 tok/s
step  5180 | loss 1.3474 | lr 4.79e-04 | 49534 tok/s
step  5190 | loss 1.3395 | lr 4.79e-04 | 49532 tok/s
step  5200 | loss 1.3341 | lr 4.79e-04 | 49530 tok/s
step  5210 | loss 1.5255 | lr 4.78e-04 | 49530 tok/s
step  5220 | loss 1.5781 | lr 4.78e-04 | 49527 tok/s
step  5230 | loss 1.0487 | lr 4.77e-04 | 49529 tok/s
step  5240 | loss 1.3916 | lr 4.77e-04 | 49525 tok/s
[data] epoch 28 complete, starting epoch 29
step  5250 | loss 1.4508 | lr 4.76e-04 | 43020 tok/s
step  5260 | loss 1.5635 | lr 4.76e-04 | 49534 tok/s
step  5270 | loss 1.3928 | lr 4.75e-04 | 49528 tok/s
step  5280 | loss 1.2661 | lr 4.75e-04 | 49523 tok/s
step  5290 | loss 1.1939 | lr 4.74e-04 | 49528 tok/s
step  5300 | loss 1.4735 | lr 4.74e-04 | 49528 tok/s
step  5310 | loss 1.1908 | lr 4.73e-04 | 49535 tok/s
step  5320 | loss 1.3335 | lr 4.73e-04 | 49532 tok/s
step  5330 | loss 1.2702 | lr 4.72e-04 | 49536 tok/s
step  5340 | loss 1.2682 | lr 4.72e-04 | 49531 tok/s
step  5350 | loss 1.5452 | lr 4.71e-04 | 49532 tok/s
step  5360 | loss 0.9686 | lr 4.70e-04 | 49531 tok/s
step  5370 | loss 1.3388 | lr 4.70e-04 | 49528 tok/s
step  5380 | loss 1.3928 | lr 4.69e-04 | 49532 tok/s
step  5390 | loss 1.6119 | lr 4.69e-04 | 49530 tok/s
step  5400 | loss 1.4977 | lr 4.68e-04 | 49527 tok/s
step  5410 | loss 1.2300 | lr 4.68e-04 | 49529 tok/s
step  5420 | loss 0.9592 | lr 4.67e-04 | 49525 tok/s
[data] epoch 29 complete, starting epoch 30
step  5430 | loss 1.1575 | lr 4.67e-04 | 42233 tok/s
step  5440 | loss 1.4661 | lr 4.66e-04 | 49540 tok/s
step  5450 | loss 1.3397 | lr 4.66e-04 | 49527 tok/s
step  5460 | loss 1.2245 | lr 4.65e-04 | 49523 tok/s
step  5470 | loss 1.5938 | lr 4.65e-04 | 49529 tok/s
step  5480 | loss 1.1236 | lr 4.64e-04 | 49523 tok/s
step  5490 | loss 1.3195 | lr 4.64e-04 | 49528 tok/s
step  5500 | loss 1.2124 | lr 4.63e-04 | 49527 tok/s
step  5510 | loss 1.6663 | lr 4.63e-04 | 49528 tok/s
step  5520 | loss 1.3384 | lr 4.62e-04 | 49532 tok/s
step  5530 | loss 1.1029 | lr 4.62e-04 | 49529 tok/s
step  5540 | loss 1.1457 | lr 4.61e-04 | 49529 tok/s
step  5550 | loss 1.4240 | lr 4.61e-04 | 49530 tok/s
step  5560 | loss 1.2579 | lr 4.60e-04 | 49534 tok/s
step  5570 | loss 1.2184 | lr 4.60e-04 | 49533 tok/s
step  5580 | loss 1.2677 | lr 4.59e-04 | 49533 tok/s
step  5590 | loss 1.3282 | lr 4.59e-04 | 49459 tok/s
step  5600 | loss 1.4537 | lr 4.58e-04 | 49534 tok/s
step  5610 | loss 3.0584 | lr 4.58e-04 | 49533 tok/s
[data] epoch 30 complete, starting epoch 31
step  5620 | loss 1.1906 | lr 4.57e-04 | 42912 tok/s
step  5630 | loss 1.2944 | lr 4.57e-04 | 49534 tok/s
step  5640 | loss 1.2567 | lr 4.56e-04 | 49531 tok/s
step  5650 | loss 1.6858 | lr 4.56e-04 | 49526 tok/s
step  5660 | loss 1.0883 | lr 4.55e-04 | 49524 tok/s
step  5670 | loss 1.0771 | lr 4.54e-04 | 49524 tok/s
step  5680 | loss 1.2969 | lr 4.54e-04 | 49530 tok/s
step  5690 | loss 1.4704 | lr 4.53e-04 | 49530 tok/s
step  5700 | loss 0.9132 | lr 4.53e-04 | 49531 tok/s
step  5710 | loss 1.4186 | lr 4.52e-04 | 49531 tok/s
step  5720 | loss 1.3140 | lr 4.52e-04 | 49534 tok/s
step  5730 | loss 1.5463 | lr 4.51e-04 | 49538 tok/s
step  5740 | loss 1.5834 | lr 4.51e-04 | 49531 tok/s
step  5750 | loss 1.0058 | lr 4.50e-04 | 49532 tok/s
step  5760 | loss 1.3031 | lr 4.50e-04 | 49532 tok/s
step  5770 | loss 1.1111 | lr 4.49e-04 | 49529 tok/s
step  5780 | loss 1.2740 | lr 4.49e-04 | 49529 tok/s
step  5790 | loss 2.0470 | lr 4.48e-04 | 49530 tok/s
[data] epoch 31 complete, starting epoch 32
step  5800 | loss 1.2714 | lr 4.48e-04 | 42699 tok/s
step  5810 | loss 1.1401 | lr 4.47e-04 | 49537 tok/s
step  5820 | loss 1.2527 | lr 4.47e-04 | 49539 tok/s
step  5830 | loss 1.3771 | lr 4.46e-04 | 49537 tok/s
step  5840 | loss 1.6316 | lr 4.45e-04 | 49538 tok/s
step  5850 | loss 1.1161 | lr 4.45e-04 | 49535 tok/s
step  5860 | loss 0.9987 | lr 4.44e-04 | 49536 tok/s
step  5870 | loss 1.4013 | lr 4.44e-04 | 49535 tok/s
step  5880 | loss 1.1840 | lr 4.43e-04 | 49535 tok/s
step  5890 | loss 1.2632 | lr 4.43e-04 | 49535 tok/s
step  5900 | loss 1.0710 | lr 4.42e-04 | 49531 tok/s
step  5910 | loss 1.1997 | lr 4.42e-04 | 49525 tok/s
step  5920 | loss 1.3621 | lr 4.41e-04 | 49528 tok/s
step  5930 | loss 1.1470 | lr 4.41e-04 | 49530 tok/s
step  5940 | loss 1.2973 | lr 4.40e-04 | 49528 tok/s
step  5950 | loss 1.1992 | lr 4.40e-04 | 49531 tok/s
step  5960 | loss 1.0227 | lr 4.39e-04 | 49538 tok/s
step  5970 | loss 0.9427 | lr 4.38e-04 | 49538 tok/s
[data] epoch 32 complete, starting epoch 33
step  5980 | loss 1.1372 | lr 4.38e-04 | 42389 tok/s
step  5990 | loss 1.5055 | lr 4.37e-04 | 49539 tok/s
step  6000 | loss 1.7025 | lr 4.37e-04 | 49537 tok/s
[checkpoint] new best model saved (loss=1.7025)
[checkpoint] saved at step 6000, epoch 33
step  6010 | loss 1.1428 | lr 4.36e-04 | 34489 tok/s
step  6020 | loss 1.0897 | lr 4.36e-04 | 49529 tok/s
step  6030 | loss 1.1528 | lr 4.35e-04 | 49527 tok/s
step  6040 | loss 1.2590 | lr 4.35e-04 | 49451 tok/s
step  6050 | loss 0.8809 | lr 4.34e-04 | 49521 tok/s
step  6060 | loss 1.2375 | lr 4.34e-04 | 49524 tok/s
step  6070 | loss 1.3296 | lr 4.33e-04 | 49528 tok/s
step  6080 | loss 1.2182 | lr 4.32e-04 | 49525 tok/s
step  6090 | loss 0.9244 | lr 4.32e-04 | 49527 tok/s
step  6100 | loss 0.9999 | lr 4.31e-04 | 49526 tok/s
step  6110 | loss 1.0378 | lr 4.31e-04 | 49532 tok/s
step  6120 | loss 1.0593 | lr 4.30e-04 | 49531 tok/s
step  6130 | loss 1.1932 | lr 4.30e-04 | 49528 tok/s
step  6140 | loss 1.1410 | lr 4.29e-04 | 49529 tok/s
step  6150 | loss 1.7365 | lr 4.29e-04 | 49531 tok/s
[data] epoch 33 complete, starting epoch 34
step  6160 | loss 0.7346 | lr 4.28e-04 | 42824 tok/s
step  6170 | loss 1.5786 | lr 4.27e-04 | 49530 tok/s
step  6180 | loss 1.3988 | lr 4.27e-04 | 49530 tok/s
step  6190 | loss 1.4990 | lr 4.26e-04 | 49532 tok/s
step  6200 | loss 0.9407 | lr 4.26e-04 | 49533 tok/s
step  6210 | loss 1.2347 | lr 4.25e-04 | 49532 tok/s
step  6220 | loss 2.9182 | lr 4.25e-04 | 49534 tok/s
step  6230 | loss 1.1620 | lr 4.24e-04 | 49532 tok/s
step  6240 | loss 1.0598 | lr 4.24e-04 | 49531 tok/s
step  6250 | loss 1.2122 | lr 4.23e-04 | 49533 tok/s
step  6260 | loss 1.2101 | lr 4.22e-04 | 49532 tok/s
step  6270 | loss 1.2187 | lr 4.22e-04 | 49531 tok/s
step  6280 | loss 0.9443 | lr 4.21e-04 | 49531 tok/s
step  6290 | loss 1.2105 | lr 4.21e-04 | 49531 tok/s
step  6300 | loss 1.1261 | lr 4.20e-04 | 49530 tok/s
step  6310 | loss 1.1812 | lr 4.20e-04 | 49531 tok/s
step  6320 | loss 1.1256 | lr 4.19e-04 | 49533 tok/s
step  6330 | loss 1.0239 | lr 4.19e-04 | 49532 tok/s
[data] epoch 34 complete, starting epoch 35
step  6340 | loss 1.1824 | lr 4.18e-04 | 43104 tok/s
step  6350 | loss 1.0847 | lr 4.17e-04 | 49531 tok/s
step  6360 | loss 1.0130 | lr 4.17e-04 | 49532 tok/s
step  6370 | loss 0.9420 | lr 4.16e-04 | 49542 tok/s
step  6380 | loss 1.2914 | lr 4.16e-04 | 49541 tok/s
step  6390 | loss 1.2555 | lr 4.15e-04 | 49541 tok/s
step  6400 | loss 1.1449 | lr 4.15e-04 | 49540 tok/s
step  6410 | loss 1.3469 | lr 4.14e-04 | 49538 tok/s
step  6420 | loss 1.0729 | lr 4.13e-04 | 49540 tok/s
step  6430 | loss 1.1836 | lr 4.13e-04 | 49540 tok/s
step  6440 | loss 1.2115 | lr 4.12e-04 | 49531 tok/s
step  6450 | loss 1.1969 | lr 4.12e-04 | 49529 tok/s
step  6460 | loss 0.9676 | lr 4.11e-04 | 49528 tok/s
step  6470 | loss 1.1093 | lr 4.11e-04 | 49528 tok/s
step  6480 | loss 1.1060 | lr 4.10e-04 | 49529 tok/s
step  6490 | loss 1.1345 | lr 4.10e-04 | 49530 tok/s
step  6500 | loss 1.0987 | lr 4.09e-04 | 49531 tok/s
step  6510 | loss 1.1116 | lr 4.08e-04 | 49529 tok/s
step  6520 | loss 3.5431 | lr 4.08e-04 | 49456 tok/s
[data] epoch 35 complete, starting epoch 36
step  6530 | loss 1.4305 | lr 4.07e-04 | 42467 tok/s
step  6540 | loss 1.0652 | lr 4.07e-04 | 49535 tok/s
step  6550 | loss 1.2972 | lr 4.06e-04 | 49535 tok/s
step  6560 | loss 1.1382 | lr 4.06e-04 | 49533 tok/s
step  6570 | loss 1.4761 | lr 4.05e-04 | 49535 tok/s
step  6580 | loss 1.0139 | lr 4.04e-04 | 49535 tok/s
step  6590 | loss 0.8658 | lr 4.04e-04 | 49534 tok/s
step  6600 | loss 1.4375 | lr 4.03e-04 | 49534 tok/s
step  6610 | loss 1.1972 | lr 4.03e-04 | 49522 tok/s
step  6620 | loss 1.0859 | lr 4.02e-04 | 49523 tok/s
step  6630 | loss 0.8160 | lr 4.02e-04 | 49525 tok/s
step  6640 | loss 1.1720 | lr 4.01e-04 | 49526 tok/s
step  6650 | loss 0.9320 | lr 4.00e-04 | 49519 tok/s
step  6660 | loss 1.1138 | lr 4.00e-04 | 49529 tok/s
step  6670 | loss 0.7881 | lr 3.99e-04 | 49529 tok/s
step  6680 | loss 0.9898 | lr 3.99e-04 | 49530 tok/s
step  6690 | loss 1.1117 | lr 3.98e-04 | 49529 tok/s
[data] epoch 36 complete, starting epoch 37
step  6700 | loss 1.0942 | lr 3.98e-04 | 49530 tok/s
step  6710 | loss 1.3080 | lr 3.97e-04 | 42668 tok/s
step  6720 | loss 1.2357 | lr 3.96e-04 | 49532 tok/s
step  6730 | loss 1.1149 | lr 3.96e-04 | 49527 tok/s
step  6740 | loss 0.9394 | lr 3.95e-04 | 49534 tok/s
step  6750 | loss 1.0078 | lr 3.95e-04 | 49531 tok/s
step  6760 | loss 1.0353 | lr 3.94e-04 | 49532 tok/s
step  6770 | loss 1.1158 | lr 3.94e-04 | 49533 tok/s
step  6780 | loss 0.7811 | lr 3.93e-04 | 49531 tok/s
step  6790 | loss 1.0221 | lr 3.92e-04 | 49538 tok/s
step  6800 | loss 1.1602 | lr 3.92e-04 | 49541 tok/s
step  6810 | loss 1.1065 | lr 3.91e-04 | 49538 tok/s
step  6820 | loss 0.9909 | lr 3.91e-04 | 49539 tok/s
step  6830 | loss 0.9643 | lr 3.90e-04 | 49539 tok/s
step  6840 | loss 0.8800 | lr 3.89e-04 | 49537 tok/s
step  6850 | loss 0.9584 | lr 3.89e-04 | 49532 tok/s
step  6860 | loss 0.9806 | lr 3.88e-04 | 49529 tok/s
step  6870 | loss 1.0488 | lr 3.88e-04 | 49530 tok/s
[data] epoch 37 complete, starting epoch 38
step  6880 | loss 1.0520 | lr 3.87e-04 | 49529 tok/s
step  6890 | loss 1.2735 | lr 3.87e-04 | 43551 tok/s
step  6900 | loss 1.2745 | lr 3.86e-04 | 49529 tok/s
step  6910 | loss 1.1720 | lr 3.85e-04 | 49528 tok/s
step  6920 | loss 1.3775 | lr 3.85e-04 | 49530 tok/s
step  6930 | loss 1.1498 | lr 3.84e-04 | 49533 tok/s
step  6940 | loss 0.8250 | lr 3.84e-04 | 49537 tok/s
step  6950 | loss 0.7323 | lr 3.83e-04 | 49542 tok/s
step  6960 | loss 1.2276 | lr 3.83e-04 | 49539 tok/s
step  6970 | loss 1.1278 | lr 3.82e-04 | 49465 tok/s
step  6980 | loss 1.0534 | lr 3.81e-04 | 49537 tok/s
step  6990 | loss 1.0610 | lr 3.81e-04 | 49538 tok/s
step  7000 | loss 0.9821 | lr 3.80e-04 | 49540 tok/s
step  7010 | loss 1.0495 | lr 3.80e-04 | 49542 tok/s
step  7020 | loss 0.9063 | lr 3.79e-04 | 49540 tok/s
step  7030 | loss 0.9365 | lr 3.78e-04 | 49538 tok/s
step  7040 | loss 0.8530 | lr 3.78e-04 | 49538 tok/s
step  7050 | loss 0.8920 | lr 3.77e-04 | 49540 tok/s
step  7060 | loss 1.9440 | lr 3.77e-04 | 49537 tok/s
[data] epoch 38 complete, starting epoch 39
step  7070 | loss 0.9539 | lr 3.76e-04 | 43074 tok/s
step  7080 | loss 1.2579 | lr 3.76e-04 | 49540 tok/s
step  7090 | loss 1.2167 | lr 3.75e-04 | 49534 tok/s
step  7100 | loss 1.2228 | lr 3.74e-04 | 49536 tok/s
step  7110 | loss 1.3503 | lr 3.74e-04 | 49538 tok/s
step  7120 | loss 0.8819 | lr 3.73e-04 | 49540 tok/s
step  7130 | loss 1.0803 | lr 3.73e-04 | 49540 tok/s
step  7140 | loss 1.0637 | lr 3.72e-04 | 49540 tok/s
step  7150 | loss 0.9098 | lr 3.71e-04 | 49542 tok/s
step  7160 | loss 1.1556 | lr 3.71e-04 | 49543 tok/s
step  7170 | loss 0.9049 | lr 3.70e-04 | 49542 tok/s
step  7180 | loss 0.8584 | lr 3.70e-04 | 49542 tok/s
step  7190 | loss 0.7624 | lr 3.69e-04 | 49540 tok/s
step  7200 | loss 0.8910 | lr 3.68e-04 | 49544 tok/s
step  7210 | loss 0.9975 | lr 3.68e-04 | 49546 tok/s
step  7220 | loss 1.0831 | lr 3.67e-04 | 49543 tok/s
step  7230 | loss 0.6097 | lr 3.67e-04 | 49545 tok/s
step  7240 | loss 1.4820 | lr 3.66e-04 | 49544 tok/s
[data] epoch 39 complete, starting epoch 40
step  7250 | loss 1.0940 | lr 3.66e-04 | 42512 tok/s
step  7260 | loss 0.7248 | lr 3.65e-04 | 49533 tok/s
step  7270 | loss 1.2637 | lr 3.64e-04 | 49525 tok/s
step  7280 | loss 1.3421 | lr 3.64e-04 | 49528 tok/s
step  7290 | loss 1.0623 | lr 3.63e-04 | 49530 tok/s
step  7300 | loss 0.8741 | lr 3.63e-04 | 49527 tok/s
step  7310 | loss 1.2746 | lr 3.62e-04 | 49532 tok/s
step  7320 | loss 1.1346 | lr 3.61e-04 | 49534 tok/s
step  7330 | loss 0.8346 | lr 3.61e-04 | 49534 tok/s
step  7340 | loss 0.8970 | lr 3.60e-04 | 49529 tok/s
step  7350 | loss 0.7149 | lr 3.60e-04 | 49533 tok/s
step  7360 | loss 0.8283 | lr 3.59e-04 | 49530 tok/s
step  7370 | loss 0.8959 | lr 3.58e-04 | 49535 tok/s
step  7380 | loss 0.7703 | lr 3.58e-04 | 49535 tok/s
step  7390 | loss 1.0042 | lr 3.57e-04 | 49538 tok/s
step  7400 | loss 0.9256 | lr 3.57e-04 | 49535 tok/s
step  7410 | loss 0.9889 | lr 3.56e-04 | 49535 tok/s
step  7420 | loss 1.1577 | lr 3.56e-04 | 49530 tok/s
[data] epoch 40 complete, starting epoch 41
step  7430 | loss 1.0861 | lr 3.55e-04 | 42541 tok/s
step  7440 | loss 1.1095 | lr 3.54e-04 | 49529 tok/s
step  7450 | loss 0.6993 | lr 3.54e-04 | 49528 tok/s
step  7460 | loss 0.9955 | lr 3.53e-04 | 49532 tok/s
step  7470 | loss 1.0094 | lr 3.53e-04 | 49529 tok/s
step  7480 | loss 0.9982 | lr 3.52e-04 | 49530 tok/s
step  7490 | loss 1.0250 | lr 3.51e-04 | 49529 tok/s
step  7500 | loss 1.0915 | lr 3.51e-04 | 49533 tok/s
step  7510 | loss 0.9756 | lr 3.50e-04 | 49531 tok/s
step  7520 | loss 0.9260 | lr 3.50e-04 | 49533 tok/s
step  7530 | loss 0.7646 | lr 3.49e-04 | 49534 tok/s
step  7540 | loss 0.9325 | lr 3.48e-04 | 49532 tok/s
step  7550 | loss 0.8957 | lr 3.48e-04 | 49535 tok/s
step  7560 | loss 0.8518 | lr 3.47e-04 | 49530 tok/s
step  7570 | loss 1.0250 | lr 3.47e-04 | 49528 tok/s
step  7580 | loss 0.9492 | lr 3.46e-04 | 49534 tok/s
step  7590 | loss 0.7123 | lr 3.45e-04 | 49533 tok/s
step  7600 | loss 0.8457 | lr 3.45e-04 | 49530 tok/s
[data] epoch 41 complete, starting epoch 42
step  7610 | loss 1.0699 | lr 3.44e-04 | 41341 tok/s
step  7620 | loss 1.1663 | lr 3.44e-04 | 49530 tok/s
step  7630 | loss 1.0373 | lr 3.43e-04 | 49527 tok/s
step  7640 | loss 1.0615 | lr 3.43e-04 | 49528 tok/s
step  7650 | loss 0.9342 | lr 3.42e-04 | 49528 tok/s
step  7660 | loss 1.0109 | lr 3.41e-04 | 49527 tok/s
step  7670 | loss 1.0543 | lr 3.41e-04 | 49523 tok/s
step  7680 | loss 0.7901 | lr 3.40e-04 | 49529 tok/s
step  7690 | loss 0.7625 | lr 3.40e-04 | 49526 tok/s
step  7700 | loss 0.9364 | lr 3.39e-04 | 49526 tok/s
